wadg,nsg_random,nsg_no_random
55639,71002,125339
54867,90475,151272
66006,113499,169803
77901,104489,153245
49961,69158,148430
29158,69887,142858
185576,138045,162266
89708,80702,218007
37480,25316,221383
13850,7830,197424
138317,129450,159087
136505,159109,181765
1143,21580,217044
145165,152732,157055
2785,18080,197999
61048,70013,152395
49931,79501,173644
94218,131782,173250
63099,117937,119913
41486,68160,227697
63100,81890,154529
119353,100709,179254
58843,102454,176935
101271,87648,185608
79050,95035,148154
83767,113248,203075
62540,59776,132006
131371,65457,191706
101550,138571,169162
118289,134821,134821
66027,79100,162229
62286,92196,201262
87944,130554,143004
124572,133686,239918
33227,78697,181883
52539,88360,215884
46390,48610,202824
52268,145565,154812
122964,101240,138706
89357,118897,128287
91389,93961,157856
68496,85025,191463
62254,97655,181379
63174,91596,130126
56080,107499,212114
88221,122024,189877
89993,66996,133003
106886,97781,224246
35109,79543,177822
77079,118842,153221
58226,56597,118896
35235,34947,181554
69516,145714,173178
144390,119834,226787
44234,63090,161685
153859,172325,187818
179950,194683,216405
60823,83367,147200
55220,94371,106414
120075,161478,162584
59421,83378,193000
127560,113399,158955
81464,91619,149373
37388,106592,236427
90906,76712,168367
99685,109048,146849
83265,113059,116803
167201,165336,199789
100114,100899,169444
71808,65633,157671
150810,152621,203720
111088,120122,186848
1985,48114,210880
94577,153558,176405
49329,60121,204016
128320,144870,144870
57291,84421,246611
151430,92608,121668
97834,88152,173274
20956,36933,172791
111220,120595,176841
63821,69484,203087
66217,75537,172519
48031,71677,129951
43937,54754,112408
71699,62081,159786
49378,50623,117839
83002,95007,104819
65831,92289,139930
84928,90021,130793
36023,37705,127386
56324,87241,150601
67674,34989,198597
115409,82332,152339
91161,74482,149822
55764,78145,171299
88781,86258,127744
64938,57796,101216
100212,104820,160744
83919,76005,141319
127816,122213,175694
93464,92080,142704
78739,73961,128016
139221,153090,172785
158777,146136,146136
118417,135487,139227
67609,58407,100497
128294,79535,211023
110531,86965,148647
134946,113508,134425
37779,88984,189610
52769,38909,168630
89696,96143,147544
98542,121390,177659
40455,78868,156938
88939,72127,137330
83138,89954,169520
84909,66256,175281
74704,31152,127515
61765,50395,167256
85690,74372,151551
82201,99536,124843
92644,91032,108387
68706,58991,115844
100108,101374,150685
74655,52906,157388
70218,73741,178257
73213,96219,125814
101276,103424,155769
65964,74979,116960
70405,81065,136869
85440,118314,165195
40217,46736,187004
121323,106792,119917
111676,117397,180359
59257,96766,258883
24397,26982,212657
114958,119046,152612
45988,94825,154318
17400,56844,184349
60295,86702,160701
30589,46174,125709
47882,60310,121435
20673,16389,132895
13109,31362,206458
104307,106254,147483
94900,8080,263400
25199,147022,244948
97387,90987,228510
107518,103338,200357
102017,136234,160649
115092,85337,116997
79432,157202,226172
37325,46544,162596
94198,100939,221816
67192,56186,208101
87210,95749,189884
157691,133929,178472
106364,101926,203555
91771,100779,181268
40119,88911,139248
18713,60391,127094
12999,52700,189264
34788,47220,128767
181180,121684,182151
91164,110826,151709
64691,117992,168850
64195,93655,135981
63560,66615,192547
86310,85072,121707
59316,66603,133702
119410,130626,150087
104652,88207,114494
118619,100409,115979
55273,35832,172708
63521,91303,182344
158218,121890,201317
150533,110483,160370
114643,95688,136502
75205,72010,133168
106928,82420,186165
9139,60127,181102
17347,29549,179053
74939,68450,120378
137240,125359,147695
91387,103773,141466
81495,71457,153841
52062,67175,226392
127525,136078,223372
54233,48615,203522
47815,92296,175499
30466,56490,184585
24361,76935,200637
36656,59078,135577
46700,62613,171727
92465,87141,96974
87323,95044,226191
38348,50347,134099
100184,130289,172539
54751,62648,128229
48133,58406,150520
72923,107888,149178
38114,48564,167732
95444,97248,154663
86888,88441,151518
109649,155540,215512
81476,80798,159031
123431,111173,208676
131833,113162,159837
85212,52350,132580
94704,100783,165815
98331,88371,168567
68743,78974,176816
79099,82298,135905
159137,142446,142446
96036,101094,117406
124998,102435,124174
118165,111411,151132
111777,138120,185519
172894,143535,227035
41726,50314,167215
185742,173241,194290
93481,76744,147453
27360,41664,140103
77495,103803,129450
47273,66080,113737
90160,138964,155899
62484,74099,165593
94388,69498,133091
57528,62850,105390
99993,108877,177314
125680,115099,133802
121146,112531,126788
181775,141812,152043
98119,108330,163193
116918,125234,195589
72008,128198,210633
79426,76459,189862
107887,99699,143723
63465,85997,135240
137134,118151,155053
100391,104442,126349
127218,102060,173854
90944,103603,171491
103454,98768,138731
111096,89099,134752
148633,107490,131534
114393,121597,176468
104028,123680,154640
105967,87632,178166
117180,106845,129551
113682,125129,126636
128058,119924,132072
63687,70490,149618
65890,95177,168086
71364,98110,196080
100177,122264,122264
162344,114102,206505
63703,99045,158112
102106,72632,189719
105786,98369,126446
84552,97261,175823
62764,85871,182208
81915,105191,154036
83919,92387,183567
162011,123925,187777
109650,84261,170272
99936,113692,147505
111944,110346,143969
83399,69419,176828
73772,78750,205232
135375,152635,173397
106240,107122,114459
71155,80855,142043
122583,101999,133502
75624,66681,144317
108286,101870,166129
138184,112086,119091
93772,124831,135488
143058,137341,162639
46909,47097,231466
116409,97926,213155
101398,83948,191507
74940,107665,158685
55386,83368,192856
92149,105990,148752
51750,70562,186875
71373,77567,180277
132791,114459,141120
111509,109504,141191
133199,101955,101955
89683,81228,123465
144367,60440,158799
97186,128268,154062
101064,91754,163518
64267,100998,149350
122780,128224,170261
127617,141260,145489
137167,98849,173704
124293,135273,179742
130529,117186,117186
120478,110234,164368
60592,69695,145107
37164,35640,225080
67117,93982,167453
14257,33620,225602
128103,165882,170470
85141,103361,221002
81278,98469,149128
123609,131338,146100
100205,136236,181145
124985,126309,141452
83934,90134,161237
135920,108735,177395
53340,61328,167451
139435,109028,109766
72257,75645,136289
54473,102201,107230
81170,110362,170851
120557,92265,193650
79778,134619,148675
109732,108516,119697
139494,129760,168319
114193,120572,156917
140527,134447,134447
144011,103785,160544
114474,106424,131522
84826,106350,110809
75631,67694,138434
121657,123087,192933
115471,113160,157154
93567,133248,163384
46291,22111,202009
107538,94134,146490
93267,81321,183772
90305,93457,152341
77804,134846,143727
77101,71700,176550
87013,117476,136860
96420,98143,133862
163898,172732,200713
79607,111281,138129
72434,84338,118070
135798,85475,153927
80930,92867,141275
113513,100226,100226
56433,63466,167041
174859,146048,212953
67039,71632,137651
117906,125557,179417
125943,114304,160546
119327,110270,149019
155700,154758,175148
142328,149680,163190
85905,80062,158580
78464,84928,238483
48927,59816,210710
149486,143677,189054
121688,128867,128867
70361,55592,181218
116345,104339,160288
88374,132835,204855
82032,66418,147095
101079,131428,152210
189550,147240,237305
114626,132707,163116
93034,98972,135133
122373,131684,137730
170207,141258,151822
107608,118875,129121
130890,121302,159115
129522,143711,175732
133338,125861,131952
152377,169160,186558
86383,72403,154666
111229,109121,135505
82920,78570,164558
117968,100851,127681
132490,101824,169866
96783,117356,166491
112762,130298,196593
94028,96783,159891
177664,118774,215780
119011,150130,203233
148850,132627,193359
113981,135050,135050
103872,110573,128610
124618,134545,149055
117051,151157,151157
91292,82882,166007
107133,101384,114900
50358,124611,184156
134666,93226,138893
128739,125085,194652
103010,121450,121450
104892,115421,177934
69457,99266,197172
66363,56719,128411
113038,131464,227802
78729,63766,140325
104796,105158,106163
83152,53008,126541
95858,66358,212992
74997,91389,139973
67054,86163,215414
107346,94206,122508
96462,113307,152838
86415,73082,123883
48405,56833,96896
25988,172321,184052
100182,90404,146938
121402,130257,146036
87108,87368,95175
63530,53911,141793
149459,139574,153062
94432,91476,137074
74701,123300,158099
127095,143358,154792
76479,116645,132854
125486,112426,145038
124851,98047,106000
121777,122722,147221
84729,51544,209899
80119,42257,201064
108388,106694,163301
79124,96349,190560
69875,80270,139580
121134,113615,113615
66879,69644,129776
93662,115757,174900
97540,82448,113810
68133,104436,208704
105202,142162,154256
102350,112708,136133
137180,139977,186109
102066,94314,96684
120600,121083,127948
81661,89493,174112
51063,96135,185358
95276,89041,118081
79564,65718,163982
121418,122620,162793
151367,90451,178494
105088,82565,125235
102643,87709,149569
148711,172047,222600
88581,108827,116782
134958,151758,171762
120712,149197,163577
143600,128490,207498
79392,118231,157697
60919,67005,129785
57701,64059,121586
92891,88344,126336
48546,93331,138506
114723,106838,126629
145319,132699,244069
91859,94491,129259
129559,131430,168583
99869,96867,134301
61920,35000,119173
95628,141790,151555
142672,153526,153526
69999,93734,131781
95796,116922,219883
110613,99743,149462
75198,80900,141814
146347,130350,209081
85282,73065,108159
97266,114951,137454
82821,79651,117247
130480,122234,171261
126568,159285,163799
91131,101381,118358
62583,49479,170116
100186,83493,136504
129640,89365,89365
65629,58003,218555
66190,99962,114478
88069,83791,192711
96683,125692,129696
70838,86043,139804
60769,96260,144051
127481,88716,139046
110674,106746,142958
114910,120496,120496
83704,75206,160645
113295,108362,139231
93307,110663,163968
38003,37718,181856
92274,104401,174457
56267,69900,124471
52079,41472,189197
69541,88123,177384
94282,92220,126156
89134,90122,176235
90059,119939,137057
66233,64879,132918
161633,147153,156752
116059,113471,153744
68408,96448,157539
71134,90387,164418
80222,74727,142896
92648,88950,115435
106729,97158,160969
87853,68849,171815
130039,108858,158690
56518,41224,169722
78552,87976,131432
36313,51594,188238
95862,96503,145435
84700,85701,142731
107847,104764,186448
111739,76843,116401
145530,156243,170519
122735,133801,171848
139898,113428,194304
109006,131153,151419
111939,119353,175593
77058,75348,150003
85635,80490,94820
50342,84684,150958
125879,122957,215959
80242,98326,141026
44592,58491,150535
88377,92555,179959
156824,118994,205992
91066,83341,126595
72417,96045,187559
102010,108262,159163
67483,91482,204560
97100,81770,119462
133090,135326,145167
34717,57316,178180
56402,56815,159274
63304,86636,183565
60608,69406,122330
61176,90439,206243
98965,109464,148332
122530,152489,165719
79105,78365,183366
128249,122685,122685
54383,73808,184318
75759,88088,149478
78468,84890,138459
100925,139978,175999
50996,90449,125425
52696,30433,170811
118606,104769,154133
79565,80555,156441
67730,61144,114556
37945,63025,115573
34562,43564,167375
81289,125462,184379
101476,82556,157700
93703,123415,205586
103518,89558,157105
98804,91274,163077
96929,85666,95437
65334,42125,187262
111692,95642,176786
88774,122106,172201
44495,58628,188674
86039,92061,118695
110276,110172,179217
82490,88738,133032
83520,82040,136298
133638,147797,156794
91037,90030,123193
87463,106138,167220
84876,37456,163269
106050,66527,129372
106006,123363,173104
113568,113721,120278
83194,77883,126175
139371,110529,158117
69475,80716,127804
81834,58794,215825
95850,83767,176751
124194,109412,147697
92618,158942,196040
115541,97861,191736
66198,77162,124777
99278,125856,160989
77315,95695,161071
171251,164203,198476
157468,139981,143275
57920,72442,122453
144976,126117,150033
103893,78668,199440
79016,88018,146450
147893,127883,142225
99302,121568,152895
80400,85434,193797
74105,41296,161164
102532,116998,138588
94959,103336,120391
44614,49526,140675
86890,72383,133106
164509,140691,149361
52890,44855,164244
33381,74636,138298
116451,116262,186898
123224,113525,113525
91626,92038,129923
120015,131962,149518
90438,87541,147766
19003,35784,174594
169982,148983,175526
58625,111167,212744
88429,78491,130634
101545,67641,213285
48462,84346,186008
142069,139822,178965
91269,88577,203708
88346,85495,95436
83008,70158,131447
88014,98736,205289
44733,52511,188356
136652,106577,162463
45591,59956,242023
56677,75107,104351
106623,118766,187192
64095,78766,148723
101050,67839,186999
122140,116796,153598
56919,98122,158545
107661,78861,172243
30503,42685,177857
76171,89117,172530
99206,85883,132641
13044,40279,192935
117442,123404,181774
114043,120952,155900
103237,121317,218309
36247,100975,207012
108899,109263,226827
97907,101375,109922
98486,60489,191969
126850,62893,192957
110039,106627,188843
39632,70600,237722
122488,114728,141399
83678,130612,138769
63892,76847,143585
121698,108761,151743
124689,136715,166307
72422,103263,165224
81568,96145,160318
74907,122022,193991
200166,137286,192054
138830,144115,179788
90315,95147,144125
44552,103592,193653
135232,124704,193919
184922,181355,181355
127260,166067,180080
76900,98205,136516
98165,87980,118543
59698,52129,208149
117580,159315,185890
109298,122862,134040
142481,166537,176104
93033,89219,144340
97108,93217,117655
162858,107943,180220
104825,81329,111476
132356,130427,130427
116594,130955,208989
122107,101583,150688
173999,196850,200022
73375,107594,132631
105358,105518,186144
81377,90114,96986
114901,98759,98759
139237,109795,186662
127156,109473,111884
126305,116728,183006
137290,122977,221584
88310,100813,145913
115521,74305,135264
108716,110570,124316
92513,94024,225054
88811,109879,165454
103305,123795,167150
95081,110138,125539
119921,105262,147026
93569,87916,95702
77774,99545,176492
98069,95023,142215
94115,128621,141723
146282,118779,173919
102709,139663,160697
148945,141286,141286
134053,143027,220822
119195,103086,173232
66880,59420,133760
106712,99072,127509
133407,127733,171855
79749,88365,107317
50107,49170,119301
13643,45705,187089
25661,7024,233645
62666,86770,147282
76102,80992,114554
84177,59641,175980
62650,57140,151884
94204,88606,134227
126330,145593,175388
93514,112565,167874
37847,102268,179491
106863,108869,145831
76876,67747,131446
95211,94184,155509
82286,84804,168383
94250,109481,189103
81206,82444,147149
128578,105872,162043
99780,78791,156430
118769,98544,163508
92803,44641,199887
116708,102195,183047
75717,95526,144351
120582,105705,119920
36312,70094,142404
89465,72133,204583
83014,95822,164618
117205,104350,150499
99341,105000,147441
107531,112550,152078
95562,63930,136715
52184,77658,200752
63983,58746,139564
99189,130444,168301
91426,99290,150655
76247,94460,123876
100070,91995,164231
82468,85217,133395
93745,110277,220958
133967,133391,177744
139443,148722,216298
42618,111298,146792
93325,40639,149817
74687,82509,134701
101777,106679,140316
50189,85278,162477
75203,108999,157865
117439,102985,151159
99895,91247,157782
99283,108424,140317
136694,119861,165336
62130,84548,162092
66938,99049,154048
77342,89479,171471
58733,78502,136004
86454,63910,134679
99160,94816,131749
138776,170503,196531
55142,53921,187731
100550,86930,157948
67549,76587,136590
90842,109121,131837
70630,81993,216473
65538,79857,148024
90344,109703,163054
134654,111883,113393
151317,134661,134661
103148,132727,139679
87451,121123,156198
71419,80007,147326
60184,53569,156600
117775,134427,134427
97988,67418,177893
113420,124868,189237
91633,117886,190308
84655,86449,128437
69717,95407,155649
67640,85269,162811
134253,121167,137544
114008,145281,172784
97843,111874,133433
90337,84712,160638
78701,97498,144571
85832,86831,130169
53929,71223,180705
90341,92385,184525
91004,101877,167586
129175,127266,184690
85108,102731,147666
133248,122785,160031
68889,76768,144721
108693,99280,146632
89385,101901,131428
81786,107171,172476
95050,99201,168325
143383,108497,228868
122641,137826,137826
114762,118856,150774
125051,136611,155495
55643,51029,153474
112659,134118,147384
65687,81149,139520
65839,44020,181824
81017,117106,178707
84076,94323,182935
124646,146064,195223
54581,91041,156989
73932,71808,138971
85533,85556,151108
64772,96390,152471
72642,93049,200334
99160,68227,125526
90827,92627,196263
72043,78334,148311
119171,138565,144796
93068,96991,153882
120344,123655,130682
82365,90589,104215
64629,50309,174023
59567,54690,196623
84741,108084,160287
91596,109839,118588
66387,80301,143138
129524,124539,183372
63302,59631,134513
120180,118235,129728
134326,122380,166438
16335,24917,174862
53950,80397,145512
81566,79868,166770
56835,88236,205773
107490,129187,152349
115477,104443,123464
78429,72704,125575
110480,88052,167962
95347,105576,135515
62137,36284,153822
115400,89170,159533
118079,110594,157383
114170,116949,116949
85283,89639,109160
102512,135285,165986
92793,97623,147498
64115,86747,134260
72623,125286,129902
121372,87088,183325
91999,104555,175523
117735,119216,153681
112971,111621,138363
101120,105953,108827
56621,97033,158138
90030,105440,137228
111518,117910,130894
88351,119555,146551
118604,168233,175930
92837,164337,171873
108997,101129,146505
40773,43834,205147
105592,122529,141285
111247,112015,160845
136660,108584,207622
64875,107379,109654
93880,124675,187750
105434,120435,161097
75320,92583,139936
172653,126743,179703
98776,121987,128184
114654,88867,88867
119792,118530,166089
97543,118980,132318
99475,107779,121940
82989,62545,101130
78955,96709,165068
111015,111538,146802
92530,126158,180389
130289,97267,129294
117314,129411,196071
91338,67063,125783
120107,113684,201800
109594,170561,210396
105435,120703,137776
135112,128712,137936
91431,105719,191697
120942,112442,125395
82964,101560,194112
75023,76162,160352
67449,93876,144332
148910,131867,132404
115791,101124,139959
74678,87707,116148
117096,131064,178915
116633,106598,135462
111294,132094,132094
108753,84883,84883
112224,104727,169898
119153,120321,126810
111543,144208,158709
94860,106257,128096
166428,145933,151137
113265,118181,118181
101660,100058,142606
94117,102968,120672
72326,92898,145181
101394,132009,202144
153166,116943,128480
114379,162252,170265
155826,137250,196219
119588,137922,137922
104966,95607,174179
122847,128612,162603
89203,104562,125726
144991,125859,139363
94571,119686,130528
52503,103284,154207
49467,90600,220803
93239,108022,149023
135182,89503,146041
71254,63746,108237
16954,35553,170382
51301,91435,126150
91607,97818,135145
67036,65131,142001
92946,95356,122091
102379,111179,208594
73301,71645,98524
107015,96570,117180
121965,136315,170124
59624,66948,136442
81060,88762,115601
71185,85190,109518
90275,91136,150385
99414,103482,106529
95988,64000,149155
84690,99150,134867
111226,85937,189899
85477,84932,136038
74691,82716,134780
123172,142513,142513
100644,119558,119558
123647,126092,126092
105305,103257,136848
81934,99480,177466
71201,80814,98140
84698,100607,152728
102034,115637,149868
111886,106831,127534
63022,90818,126613
95412,91873,124625
84586,120287,141447
96529,91767,112273
64482,83497,97641
123213,138152,176366
80366,86860,174398
74679,94264,120706
167077,132160,132160
93858,148959,156761
76579,106809,166851
122817,125390,132055
93743,104968,187879
85882,100711,129298
88064,99923,133441
112632,126088,153684
80964,86227,167505
100933,106655,129006
103293,97317,145935
102046,82595,189397
69314,91699,152647
63960,68384,206802
93219,100264,125822
113130,106919,165700
109493,99019,178633
92938,87074,130798
103007,75988,179272
72613,84283,146115
80228,73739,129979
92503,105373,173203
85709,92819,152206
71954,74437,131430
176380,128440,128440
77613,85018,121882
73480,79678,165772
66273,63586,136338
97207,99567,120344
56873,83817,171388
88876,69461,137865
81478,121935,135176
120995,93317,114142
83231,87682,119960
74633,114754,227849
78433,82382,113430
84951,71455,123306
136835,136890,189656
82008,96364,114653
92609,73583,115153
85438,93486,169017
106663,110893,131658
78381,79080,144150
77843,120846,127388
74811,100342,114793
57320,52149,128647
50333,49821,158984
103468,79623,126844
83752,80069,133255
89830,93523,129855
121142,113552,173907
64719,70944,109336
54656,74832,123738
89964,113313,138416
74803,77269,107938
102319,111718,139713
88447,97817,129927
99259,111228,111228
109886,131097,179013
69412,67737,116323
66429,85591,143106
79669,74299,135300
56973,74845,109090
102649,104988,147090
93952,100771,111379
92688,118103,118103
84130,77078,153866
139224,147477,158166
119211,133834,168966
83021,62844,227329
51511,90429,133547
49786,65426,130037
26198,44968,198780
42874,57650,142021
20730,58234,165704
41873,59759,149154
14650,51792,147769
65026,71526,212321
75046,53363,166881
97588,115971,192205
105245,100352,157919
84950,81637,179861
26732,84734,197039
59600,77385,171415
79906,77748,165677
15783,17277,176216
115371,86770,192945
118572,132631,171225
174857,147994,173070
105347,138098,189577
51673,76827,173652
74252,36122,130971
57770,90355,152121
86829,90565,128345
140935,119213,214463
112465,138845,194263
47226,47968,117525
34575,52984,112978
102885,120957,146710
43958,97953,174060
57585,78445,118514
63603,76730,192776
75414,68318,174401
54527,40297,178302
163988,128921,180983
84433,77199,253330
75218,91625,142000
59359,113263,177280
92184,84245,184483
62830,81069,114124
136355,111854,239762
134857,110675,172797
64180,82043,145345
38523,108111,218356
7516,9034,198773
107574,142099,207108
169028,150445,150445
100463,102535,167409
70128,76723,160853
131108,113542,212016
133051,97352,154010
79747,94011,155028
77287,102285,189101
99619,102010,142648
171500,169040,214419
99747,94964,164199
166114,172339,194577
99113,99372,136895
73842,62398,147553
102903,96683,180168
86171,81853,143736
99761,106307,142872
108843,94982,199837
44291,54994,115313
46308,58352,174629
109294,95347,176970
26118,64772,197003
24209,44820,130430
59486,66801,147200
49118,48636,131227
111277,129109,151144
93958,69689,209731
45118,71306,130215
10595,80248,190507
4649,35363,201038
109504,99533,236306
47862,86649,186229
8992,30954,177504
87492,105958,212941
100469,115573,176213
7769,43121,178309
37421,34712,180384
75356,115634,198569
191664,158628,169798
99613,107558,191676
50794,100593,172873
89888,84214,208270
54722,75889,190154
105501,151034,207396
53970,68196,184636
25275,50602,194496
47012,58534,203872
55136,83092,171108
98807,110197,215568
46038,58729,178876
157386,102476,178407
78049,58069,181648
20900,145492,217334
36656,117517,218974
46748,110643,223165
62738,36030,214607
62682,61809,168537
32314,33599,245819
58030,36009,179994
13926,59324,171640
32941,90814,203467
127610,129319,191615
149873,124330,141447
27131,74913,194144
46691,112450,186805
40656,166855,213508
77357,67897,185358
71696,90594,153787
166662,180082,200971
99833,161863,183564
94846,139450,212693
101444,78544,209048
79295,126048,186099
47177,93199,214262
119783,132752,204748
26605,108508,204131
61498,74272,184899
48093,31348,184653
129292,137619,152911
118827,119556,173520
115041,130425,177001
28103,77540,226389
56618,64344,170281
17688,92730,225525
60451,141830,213431
141282,135130,210651
44303,108502,181963
58383,111380,179401
116234,132367,152988
52214,103936,194279
34792,99791,166909
92115,72004,115364
102069,104351,154338
52365,65207,156555
127525,136320,188664
89857,156220,160881
112696,126215,146768
100224,111998,178372
61157,40493,197941
101064,87457,168491
63948,98864,191657
57187,57377,159985
102241,107346,187779
103586,80969,146503
93585,124161,180401
120964,100514,151341
61492,63893,179563
62120,92205,179122
62682,62727,168435
43908,37013,233760
82936,70696,153224
59050,98382,156891
46571,55079,174700
58925,115114,190159
131265,123587,193959
153641,123246,175432
55579,62351,158244
47422,88691,200627
98942,140990,145578
71854,103375,210023
26280,133237,187073
19915,80835,192015
74786,80506,158998
84741,104215,176013
193390,148176,162143
29862,85351,180772
45431,65652,183455
113635,117092,145133
108204,141486,216855
59155,102895,182566
80591,188451,221464
87519,75985,157801
46316,87882,190706
47209,78823,235011
94606,102786,160121
104134,106788,185323
77426,77470,153260
33699,72056,231368
38000,96368,215788
137032,115406,119697
41967,33108,153908
133144,171996,171996
144786,127598,200652
136839,124073,140031
130982,123618,132277
141842,116862,158980
122933,109009,173043
128732,162252,175693
76754,75802,170639
71400,107181,181572
126150,108866,194356
47517,120972,221041
70988,126800,228530
24174,85043,215024
97159,190249,190249
70825,170074,228699
49838,56339,216469
82512,124180,180882
141736,117106,147527
47815,45439,112904
31098,47184,219240
39430,58025,209936
95542,96199,141023
105088,114953,128319
94385,155236,201884
50929,53806,206787
106446,95612,179423
27207,56727,203379
24863,57762,226368
32568,104191,216501
127149,104917,154069
152115,129553,144634
133539,132516,169915
206020,166728,175011
104928,146357,152354
100701,103880,144692
68083,78058,164271
111364,72419,213801
34547,91000,216719
147714,146620,162693
137694,177484,177484
75461,107375,172385
111214,135058,203224
73005,77739,228973
29733,82264,203816
103916,142431,238135
129315,139908,169802
97119,107520,200402
71623,36867,217886
76316,111638,189324
116446,84112,150335
111673,109097,137501
8351,12432,183139
76198,70195,186697
33899,95114,238415
67894,94241,206983
87193,130302,136085
85125,94965,165111
70521,108891,200695
67079,67955,179536
81864,130668,142448
39055,67944,186189
16878,10613,208837
95163,77465,149743
141312,112775,112775
82619,107760,125681
77196,51276,146797
62584,137157,194097
9937,35688,213884
108391,91188,173678
52602,62272,188266
111331,103477,162685
96380,112073,196361
167417,135494,188851
147885,160437,173038
77256,95302,135542
124933,146673,208148
83930,150832,201984
132192,115429,115429
92464,87370,115129
81749,105792,208207
125992,127658,171701
88938,106237,190139
9547,38381,206842
21333,53608,191575
93318,95446,152773
8762,19721,191913
88782,99127,142954
96040,101761,148139
146534,141497,203123
71832,86259,129167
46874,74805,141189
60083,47424,125944
52356,67972,136199
53373,40866,123723
95703,104099,140684
76514,85354,125929
102011,124677,188920
74443,88211,175211
14172,52322,138002
51569,53349,153833
90310,123946,149079
94966,73663,157054
57586,77115,164575
74711,60918,152848
106755,119016,191380
64911,67268,194203
74756,78313,194412
51728,66109,119038
82978,138322,148290
95947,115824,179823
103111,110780,158746
107171,134180,159805
83134,114019,136231
128227,151630,191113
102741,102570,137203
105293,94507,192096
51718,75340,141995
52173,102584,134798
65384,70531,176998
73055,88110,153351
79965,92149,193630
53511,90746,182205
82077,108677,195559
76186,107887,138082
85618,122884,221504
96942,95757,167150
142021,116127,153672
102904,62547,135779
141814,135642,138052
93925,88461,113543
121141,152665,210449
141038,131698,197227
115533,134620,175901
83336,54386,157250
125608,111203,162933
148338,144853,180366
99543,72211,129853
106661,118527,149585
88284,60687,167841
78200,97953,174161
95027,58412,149460
109366,92895,164375
82323,98142,140563
92420,74533,216041
151303,134346,170578
81052,77948,189850
132047,120118,157352
53080,90778,177573
24671,52165,246467
74921,81973,221163
11851,27059,244155
26697,38350,170429
24933,49091,194003
35624,67282,160264
37791,43519,196996
49888,67455,206193
18209,29664,224113
42053,38442,189001
35517,9505,190897
38275,50516,173455
157042,150828,164644
90390,97562,169379
39083,39224,230477
18345,17517,184094
21483,23937,212678
40737,92927,216145
53882,47380,179227
11166,78263,225193
87239,142293,160383
12566,35830,167739
38877,91719,210611
29407,99752,219855
71316,91348,161584
22710,46824,192048
23558,32882,189182
86216,87281,151123
104642,131732,162180
71300,65004,117677
71807,109811,145864
116033,114752,154629
108122,98890,129892
115894,111957,144112
88421,124257,199726
71071,63067,118030
105577,65785,153711
50043,75381,195197
152827,147633,181553
66417,82472,150746
52874,71691,196503
94431,122973,159505
41900,43190,118068
134937,125487,133571
121908,115958,126693
68227,63245,213600
65461,82846,166518
47022,42820,134561
78385,75623,142806
129691,135348,152735
85634,72201,160478
112121,117390,207487
68118,78299,126222
63131,82537,144497
78215,73612,144511
59124,45506,120250
51204,52807,124496
83119,73491,140104
64159,78529,150766
97307,88617,151434
116084,102617,131351
24708,60679,161463
26836,43565,170189
65540,59150,150981
95237,97772,138714
69167,69104,201017
78766,83040,116279
79922,76778,102902
64057,66788,130709
116756,84092,192868
159804,110904,200673
104017,102342,134265
111492,126620,166113
33094,43122,173664
151141,103697,103697
63481,125777,179430
141987,110807,238529
97422,117403,129581
91939,94265,211092
7912,16557,219782
98183,107046,135915
61742,81732,167988
133889,115287,136800
73203,101377,137881
50719,144122,199014
103643,96230,113606
107195,92263,149600
113162,99913,127421
120169,110900,163537
83983,97954,102650
79168,83694,115442
14111,39585,216052
138021,136199,207093
142602,162116,167551
66852,100122,198876
107464,137500,191127
111426,124713,175808
138559,135693,166528
33547,96555,181545
117941,122133,178574
103107,105457,184811
72810,60371,225546
32302,26175,204912
105423,117031,212683
106896,87348,161516
148994,138163,157874
88544,82382,146982
78753,85027,131693
97630,107703,208105
142108,124256,124256
39126,110301,219078
89593,95452,205828
166093,152628,221339
149358,118493,172585
98431,93307,107974
20309,54616,191843
29332,60431,203987
127026,117109,123533
77061,90086,141050
11292,73441,217180
127992,137288,150596
127253,116746,116746
97294,126721,145009
90517,118115,197796
123938,100796,122922
116555,126349,154007
151984,133800,193908
163571,142247,188309
153107,135107,135107
15052,43349,211076
26705,95053,217208
46474,113531,206882
105909,105205,131280
99683,125083,132399
138316,117087,117087
121966,132794,142969
71436,69704,174483
27715,47243,178307
108946,82006,147726
109075,107907,107907
153223,114119,149424
161733,166050,232768
157442,134135,174139
10837,34111,183943
32812,40936,187384
94407,116723,198801
73174,55613,141525
91010,88588,139953
116258,96190,221521
90335,116151,135311
91690,88621,158374
113894,107863,163647
168063,120298,120298
33216,104541,223292
153969,163735,168762
18401,20765,176408
29922,38641,170517
87743,151419,213370
143492,142300,172278
112593,125443,139183
97823,87971,143457
95338,115162,139035
84568,106022,191715
103706,102398,160126
42675,148161,195652
46635,103994,172410
19488,115736,199373
120856,123018,123018
135419,127331,157770
90876,101591,157086
59041,70597,117671
61207,103993,143597
71002,146174,200061
37997,76351,177070
39240,74496,187424
60134,144561,191925
88266,87039,210240
40566,128038,217466
130799,123679,205101
116056,94187,187734
157371,175586,192272
15311,153035,223988
110971,99821,169147
11980,41614,171401
113696,126739,126739
106513,137588,201373
31061,108091,193656
31567,86381,225806
110631,107752,231592
124078,111873,158305
106729,133261,239075
12116,50805,179867
39603,208817,245761
122567,118930,146438
120637,143343,143343
